Supplier ID,MAXIMO ITEM#,Tag #,Item,Type,Desription
1509113,540850,"GB-06V10 14""",Valve,Gate,"VALVE,GATE, 14"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STE"
1509113,540852,"GB-06V10 18""",Valve,Gate,"VALVE,GATE, 18"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STE"
1509113,540854,"GB-06V10 2""",Valve,Gate,"VALVE,GATE, 2"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
1509113,540856,"GB-06V10 20""",Valve,Gate,"VALVE,GATE, 20"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STE"
1509113,540858,"GB-06V10 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
1509113,540860,"GB-06V10 24""",Valve,Gate,"VALVE,GATE, 24"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STE"
1509113,540862,"GB-06V10 3""",Valve,Gate,"VALVE,GATE, 3"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
1509113,540864,"GB-06V10 30""",Valve,Gate,"VALVE,GATE, 30"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STE"
1509113,540866,"GB-06V10 3-1/2""",Valve,Gate,"VALVE,GATE, 3-1/2"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
1509113,540868,"GB-06V10 36""",Valve,Gate,"VALVE,GATE, 36"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STE"
1509113,540870,"GB-06V10 4""",Valve,Gate,"VALVE,GATE, 4"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
1509113,540872,"GB-06V10 4-1/2""",Valve,Gate,"VALVE,GATE, 4-1/2"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
1509113,540874,"GB-06V10 5""",Valve,Gate,"VALVE,GATE, 5"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
1509113,540876,"GB-06V10 6""",Valve,Gate,"VALVE,GATE, 6"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
1509113,540878,"GB-06V10 8""",Valve,Gate,"VALVE,GATE, 8"", CL 600, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.5, BOLTED BONNET, GB-06V10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEA"
1509113,540880,"GB-09A00 10""",Valve,Gate,"VALVE,GATE, 10"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540881,"GB-09A00 12""",Valve,Gate,"VALVE,GATE, 12"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540882,"GB-09A00 14""",Valve,Gate,"VALVE,GATE, 14"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540883,"GB-09A00 18""",Valve,Gate,"VALVE,GATE, 18"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540884,"GB-09A00 2""",Valve,Gate,"VALVE,GATE, 2"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540885,"GB-09A00 20""",Valve,Gate,"VALVE,GATE, 20"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540886,"GB-09A00 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540887,"GB-09A00 24""",Valve,Gate,"VALVE,GATE, 24"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540888,"GB-09A00 3""",Valve,Gate,"VALVE,GATE, 3"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540889,"GB-09A00 3-1/2""",Valve,Gate,"VALVE,GATE, 3-1/2"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540890,"GB-09A00 4""",Valve,Gate,"VALVE,GATE, 4"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540891,"GB-09A00 4-1/2""",Valve,Gate,"VALVE,GATE, 4-1/2"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540892,"GB-09A00 5""",Valve,Gate,"VALVE,GATE, 5"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540893,"GB-09A00 6""",Valve,Gate,"VALVE,GATE, 6"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORM"
1509113,540894,"GB-09A00 8""",Valve,Gate,"VALVE,GATE, 8"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORM"
1509113,540895,"GB-09A10 10""",Valve,Gate,"VALVE,GATE, 10"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540896,"GB-09A10 12""",Valve,Gate,"VALVE,GATE, 12"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540897,"GB-09A10 14""",Valve,Gate,"VALVE,GATE, 14"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540898,"GB-09A10 18""",Valve,Gate,"VALVE,GATE, 18"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540899,"GB-09A10 2""",Valve,Gate,"VALVE,GATE, 2"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540900,"GB-09A10 20""",Valve,Gate,"VALVE,GATE, 20"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540901,"GB-09A10 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540902,"GB-09A10 24""",Valve,Gate,"VALVE,GATE, 24"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NOR"
1509113,540903,"GB-09A10 3""",Valve,Gate,"VALVE,GATE, 3"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540904,"GB-09A10 3-1/2""",Valve,Gate,"VALVE,GATE, 3-1/2"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540905,"GB-09A10 4""",Valve,Gate,"VALVE,GATE, 4"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540906,"GB-09A10 4-1/2""",Valve,Gate,"VALVE,GATE, 4-1/2"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540907,"GB-09A10 5""",Valve,Gate,"VALVE,GATE, 5"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORMAL SERVICE"
1509113,540908,"GB-09A10 6""",Valve,Gate,"VALVE,GATE, 6"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORM"
1509113,540909,"GB-09A10 8""",Valve,Gate,"VALVE,GATE, 8"", CL 900, BUTT-WELD, -29 TO 426DEG C (-20DEG F TO 800DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.8, BOLTED BONNET, GB-09A10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, NORM"
1509113,540910,"GB-09S10 10""",Valve,Gate,"VALVE,GATE, 10"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NO"
1509113,540911,"GB-09S10 12""",Valve,Gate,"VALVE,GATE, 12"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NO"
1509113,540912,"GB-09S10 14""",Valve,Gate,"VALVE,GATE, 14"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NO"
1509113,540913,"GB-09S10 18""",Valve,Gate,"VALVE,GATE, 18"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NO"
1509113,540914,"GB-09S10 2""",Valve,Gate,"VALVE,GATE, 2"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NORMAL TEMPERATURE"
1509113,540915,"GB-09S10 20""",Valve,Gate,"VALVE,GATE, 20"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NO"
1509113,540916,"GB-09S10 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NORMAL TEMPERATURE"
1509113,540917,"GB-09S10 24""",Valve,Gate,"VALVE,GATE, 24"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NO"
1509113,540918,"GB-09S10 3""",Valve,Gate,"VALVE,GATE, 3"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NORMAL TEMPERATURE"
1509113,540919,"GB-09S10 3-1/2""",Valve,Gate,"VALVE,GATE, 3-1/2"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NORMAL TEMPERATURE"
1509113,540920,"GB-09S10 4""",Valve,Gate,"VALVE,GATE, 4"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NORMAL TEMPERATURE"
1509113,540921,"GB-09S10 4-1/2""",Valve,Gate,"VALVE,GATE, 4-1/2"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NORMAL TEMPERATURE"
1509113,540922,"GB-09S10 5""",Valve,Gate,"VALVE,GATE, 5"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NORMAL TEMPERATURE"
1509113,540923,"GB-09S10 6""",Valve,Gate,"VALVE,GATE, 6"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NOR"
1509113,540924,"GB-09S10 8""",Valve,Gate,"VALVE,GATE, 8"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.12, BOLTED BONNET, GB-09S10, STELLITE HARD FACED (HF), GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE, NOR"
1509113,539558,"GB-09V00 10""",Valve,Gate,"VALVE,GATE, 10"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20 TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.5, PRESSURE SEAL BONNET, GB-09V00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM"
1509113,540925,"GB-09V00 12""",Valve,Gate,"VALVE,GATE, 12"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.5, PRESSURE SEAL BONNET, GB-09V00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, S"
1509113,540926,"GB-09V00 14""",Valve,Gate,"VALVE,GATE, 14"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.5, PRESSURE SEAL BONNET, GB-09V00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, S"
1509113,540927,"GB-09V00 18""",Valve,Gate,"VALVE,GATE, 18"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.5, PRESSURE SEAL BONNET, GB-09V00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, S"
1509113,540928,"GB-09V00 2""",Valve,Gate,"VALVE,GATE, 2"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, A216-WCB, NO.5, PRESSURE SEAL BONNET, GB-09V00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
1509113,540929,"GB-09V00 20""",Valve,Gate,"VALVE,GATE, 20"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, A216-WCB, NO.5, PRESSURE SEAL BONNET, GB-09V00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, S"
1509113,540930,"GB-09V00 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 900, BUTT-WELD, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, A216-WCB, NO.5, PRESSURE SEAL BONNET, GB-09V00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, STEAM SERVICE"
